created_at,author,cleaned_tweet
2022-10-26 14:12:11+00:00,Trialeogita,masih feels surreal yang dihadapi kemarin kayak jalan panjang gelap ngga berujung rasanya lama banget ngga sampai sampai sekarang semuanya udah selesai tapi masih ngga nyangka akhirnya bisa berhasil juga meskipun perjalanannya susah kayak waktu pertama kali naik gunung
2022-10-26 14:12:10+00:00,Saibi_Kasim,lelakinya demokrat semua dah pada ganti kelamin mulutnya mbencong semua akibat gak bisa main anggaran lagi padahal si kebo dah ngguling dari gunung malah tambah macet ke taman lawang lancar bis hehe
2022-10-26 14:11:57+00:00,trueworldee,tau kisah 12 tahun lalu soal merapi sobies 26 10 10 jadi pengingat letusan gunung merapi yang erupsinya hingga 5 november dan suaranya terdengar sampai bogor korban mencapai 353 orang termasuk mbah maridjan be safety sobies letusanmerapi gunungmeletus mbahmarijan jogja
2022-10-26 14:11:38+00:00,Chocowhiteee_,apa yang memang ditakdirkan untukmu pasti akan menjadi milikmu bahkan jika itu berada di bawah dua gunung dan apa yang memang tidak ditakdirkan untukmu tidak akan pernah menjadi milikmu bahkan jika itu berada tepat di antara dua bibirmu
2022-10-26 14:11:26+00:00,Chandraalim_,hari ini tepat 12 tahun berlalu sejak gunung merapi meletus dahsyat pada 26 oktober 2010 peristiwa tersebut memberik
2022-10-26 14:11:07+00:00,id_dalla,pembagian beban carrier saat naik gunung yang hitam beban keluarga
2022-10-26 14:11:02+00:00,rudiyanto_andi0,pembagian beban carrier saat naik gunung yang hitam beban keluarga
2022-10-26 14:10:47+00:00,degoez1,ada yang bilang kalo pengen tau sifat asli seseorang ajak aja dia naik gunung tapi untuk sekarang gak usah jauh jauh deh pas orangnya mandi matiin aja lampunya nanti juga bakal tau sifat aslinya
2022-10-26 14:10:41+00:00,LlewellynGreen,terjadi erupsi g anak krakatau pada hari rabu 26 oktober 2022 pukul 18 38 wib abu letusan tidak teramati erupsi terekam d
2022-10-26 14:10:41+00:00,KanaArsy,mg au e book reverie rentetan kebetulan kebetulan aneh yang menimpa g u l f akhirnya mempertemukannya dengan sosok m e
