created_at,author,cleaned_tweet
2022-10-28 15:01:12+00:00,xiaozhouuu,omg ak gak da duit wkwkwkk jd nonton aja yg pertama jg udah selese uuuu kenapaa aku lg nontonnya baru sampe yg di si hugo sm amicianya nyamar yg di gunung la cuna
2022-10-28 15:00:41+00:00,errends_,turun gunung takut
2022-10-28 15:00:33+00:00,simson36687820,bgmn jd nya kepala suku dari gunung bisa atur suku papua selatan yg beda bahasa dan budaya itu
2022-10-28 15:00:31+00:00,Rinkamiku1,bang namu kata gue lo udah bener namjooningan ae ke taman museum ato ke gunung anjrit lu meresahkan bgtt
2022-10-28 15:00:24+00:00,rhmtkk,mending ngumbahi pakaian sak gunung daripada ngisahi bekakas sng bar dinggo masak
2022-10-28 15:00:13+00:00,fushi8uro,emg lu pikir tete gw segede gunung merbabu apa gimana
2022-10-28 14:59:20+00:00,hy_fencinnamons,better umbah klambi sak gunung timbang setriko klambi 10 biji alias malessss bgt
2022-10-28 14:59:18+00:00,debu2_digital,udah baca sejarah orang indonesia orang indonesia bukan dari biji kelor atau batu sembahan orang indonesia awalnya datang dari arah barat dan menyebar ke arah timur muara takus sumatera ke arah pulau jawa gunung padang lanjut ke arah timur
2022-10-28 14:58:41+00:00,MrsAmron23,puncak gunung tidar di magelang mendadak ramai lebih dari 10 000 orang berbondong bondong meniti ratusan anak tangga menuju p
2022-10-28 14:58:34+00:00,sapahaidar,ikut ikuttt pantai dan gunung
2022-10-28 14:58:32+00:00,TinggiIdaman,letusan gunung tambora di pulau sumbawa pada tahun 1815 adalah letusan gunung berapi paling kuat yang tercatat dalam sejarah
2022-10-28 14:58:10+00:00,hs_reima,bertepatan dengan hari sumpah pemuda 54 tahun yang lalu lahir seorang pemimping hebat dari lereng gunung lawu selamat ul
2022-10-28 14:57:11+00:00,debykyne,7 eks kapolri turun gunung
2022-10-28 14:57:04+00:00,andhikakab,klo ane ke gunung healing ke alam pokoknya
2022-10-28 14:57:01+00:00,g0rdenmerah,gunung raja partyyyyyyyy
2022-10-28 14:56:53+00:00,Yani101170Yani,bertepatan dengan hari sumpah pemuda 54 tahun yang lalu lahir seorang pemimping hebat dari lereng gunung lawu selamat ul
2022-10-28 14:56:42+00:00,simson36687820,papua selatan merauke bukan punya kepala suku besar lucas kami punya sendiri bgmn orang gunung bisa tau adat istiadat orang papua selatan tdk usa tipu2 lg basaha budaya adat papua selatan tersendiri walaupun satu tanah papua dan lucas bukan kepala suku papua selatan
2022-10-28 14:56:22+00:00,Doni33715638,kayaknya ini jalur arah ke gunung putri ya bang
2022-10-28 14:55:55+00:00,Perantausejat17,pengen naik gunung gede pangrango
2022-10-28 14:55:38+00:00,_nugi17,di gunung halu sih cai jernih jeng tara macet pedah mun k kota kudu naek burok meh tereh nepi
2022-10-28 14:55:31+00:00,tfnsdq,ayo pak hunting foto gunung gede kayak gitu
2022-10-28 14:54:59+00:00,yihysn,disana gunung disini gunung ditengah tengahnya pulau jawa
2022-10-28 14:54:45+00:00,aldapstsr,tadi aku sama temenku petikin sayur di atas gunung wkowkwowk trs dia yang masakin
2022-10-28 14:54:39+00:00,bacotanRP,maksud hati memeluk gunung apalah daya gunungnya lari lari
2022-10-28 14:54:27+00:00,Chovifah_,ini yaaa
2022-10-28 14:54:15+00:00,syihabfarhani,7 eks kapolri turun gunung
2022-10-28 14:53:41+00:00,kelsycamelia,waktu kelsy chan masih kecil dia pernah menggambar matahari di antara dua gunung bot
2022-10-28 14:52:46+00:00,Cardi29Thereal,tonton pendakian horor gunung puntang bandung badan di dalam kepala di pendakian horrormu 24 di youtube
2022-10-28 14:52:26+00:00,gembala_asu,romo turun gunung sudah kebangetan sya pun geraaammm ancen pdip partai duw k ibune puan
2022-10-28 14:52:19+00:00,SaputraZezen,puncak gunung tidar di magelang mendadak ramai lebih dari 10 000 orang berbondong bondong meniti ratusan anak tangga menuju p
2022-10-28 14:52:05+00:00,paansyamir,ini turun gunung jerai ni haha
2022-10-28 14:52:05+00:00,aminsuy,7 eks kapolri turun gunung
2022-10-28 14:51:28+00:00,voidzvoidz,turun gunung takut keseret juga jadi mau bermufakat agar aman
2022-10-28 14:50:59+00:00,haysehat,barang wajib dibawa para pendaki gunung supaya selamat sampai puncak a thread
2022-10-28 14:50:57+00:00,AliefianDesta,liat gunung nya
2022-10-28 14:50:26+00:00,BERBAHAGlALAH,pantai gunung kidul koyone menarik gas ah
2022-10-28 14:49:46+00:00,yogaAK47,7 eks kapolri turun gunung
2022-10-28 14:49:46+00:00,putra_nofi,dikampung saya orang berkebun sdh hampir sampai ke puncak gunung talang gmn harimau mau hidup dan tinggal ketika keluar hutan mereka pun disalahkan atau di jerat
