created_at,author,cleaned_tweet
2022-10-23 15:46:18+00:00,Alexandrovsky19,kota membosankan gunung jga desa membosnkan pantai juga cma klo jlan lwn org yg kita punya perasaan tuu kdd bosanny jalan juga prlu waktu perlu uang sia2 klo jln kd mnyenangkn klo kd mnyenangkan baik duitny ditabung gsn bjlan lwn org yg kita ada perasaan mnurutkuu
2022-10-23 15:45:58+00:00,riraniss,dari aku yang udah 2 minggu ga chatan terakhir si dia bilang naik gunung ya gatau dah udah turun atau belum skrg
2022-10-23 15:45:37+00:00,bigwincuss,video rekaman cctv di daerah gunung batu di malam minggu belum jelas motif keributan tersebut entah geng motor tawuran
2022-10-23 15:45:12+00:00,dust1sunny,dia jwb eh enggak gk usah sama cwok aja disini ada cwok lagi gk dia sambil nengok ke dalem kamarku akhirnya dia g
2022-10-23 15:45:00+00:00,tiwtiw_,tp emg bener si biasanya nyebelin eh pas naek gunung lbh nyebelin orgnya ekwakekkake gua turun gunung sepatu rusak pake sendal alas udah botak otomatis jalan pelan2 biar gak kepleset malah ditinggal yg nemenin cuma 2 org 1 lagi juga pas udah mau sampe ninggalin wkwk
2022-10-23 15:44:47+00:00,petabencana,halo saya bencana bot untuk melaporkan letusan gunung api di sekitarmu silakan balas dengan gunungmeletus
2022-10-23 15:44:31+00:00,riraniss,gua punya budget dan waktu pun ga milih naik gunung si
2022-10-23 15:44:00+00:00,hatimu_sakit,menyenangkan sejak pandemi dah ga naik gunung lagi kangen
2022-10-23 15:43:48+00:00,rgktksm,dia jwb eh enggak gk usah sama cwok aja disini ada cwok lagi gk dia sambil nengok ke dalem kamarku akhirnya dia g
2022-10-23 15:43:31+00:00,yusripahaja,gunung slamet view from kaki gunung ciremai
2022-10-23 15:43:24+00:00,pascapy_,info ponorogo 23 10 22 info terbaru daerah talun gunung banyon ngebel sedang terjadi tanah longsor seluruh warga sedang d
2022-10-23 15:42:18+00:00,p3ndo54_99,info ponorogo 23 10 22 info terbaru daerah talun gunung banyon ngebel sedang terjadi tanah longsor seluruh warga sedang d
2022-10-23 15:42:08+00:00,disisunspoken,padamu hatiku berlabuh gunung batu dan kekuatanku menopang sejak masa mudaku
