created_at,author,cleaned_tweet
2022-11-20 12:48:16+00:00,Malizios0,curug mana itu yg terakhir
2022-11-20 12:15:50+00:00,Amethyst97_,sorenya lanjut trekking di situ gunung sepi dan sendirian di hutan serasa kayak petualangan sherina pasang musik terus nyanyi nyanyi sendiri seru dan menantang baru masuk aja udah diikutin tawon kejatohan ulet lah dan pas mau pulang dari curug ngeliat uler melintas
2022-11-20 11:32:44+00:00,M4554931,ready pagi siang sore out call curug tangerang dan sekitarnya
2022-11-20 11:26:08+00:00,AdihPijat,ready pagi siang sore out call curug tangerang dan sekitarnya
2022-11-20 11:16:03+00:00,holicdoppler,gua lewat curug kal setu bagian ngalor
2022-11-20 11:13:49+00:00,Ewinnugros,baik kak mohon maaf sebelumnya jika area curug center sedang terjadi kendala akan kami bantu follow up terleb
2022-11-20 11:01:58+00:00,dadang_gonjes,curug cibangkuong ciwidey
2022-11-20 10:57:43+00:00,Pelukjauhh,om teu kabita kitu ulin ka curug balikna lgs di sambut liwet
2022-11-20 10:38:28+00:00,radarbogorID,sunday walking berlanjut melepas rindu bertemu curug
2022-11-20 10:33:37+00:00,nayunn28,tolong dong ditindak lanjuti gudang jnt curug center mau ngambil paket sendiri susah bgt prosesnya
2022-11-20 10:15:38+00:00,oppenaeur,curug apa yh
2022-11-20 10:07:36+00:00,wisataawesome,curug cirajeg desa neglasari purabaya sukabumi repost wisatasukabumi purabaya
2022-11-20 10:00:17+00:00,idnjaya89,radar bogor sunday walking berlanjut melepas rindu bertemu curug bogor radar bogor perj
2022-11-20 09:22:42+00:00,Acus_RV,vibes minggu pagi dari ciwidey menuju curug ceret cianjur selatan
2022-11-20 09:00:28+00:00,infowisatajabar,curug cikaso ujung genteng sukabumi jabar
2022-11-20 08:57:51+00:00,umbi2an_12,tmn main naik gunung k curug meninggal trs motoran sendiri k bogor k tmpt yg prnh k sana dl
2022-11-20 08:41:32+00:00,lady_alpheus,curug putrii gak terlalu jauh dari kantor teteh
