created_at,author,cleaned_tweet
2022-10-23 15:46:55+00:00,amier_akim,wahai bumi telanlah airmu wahai langit hentikanlah curahan air hujanmu masih ingat peristiwa banjir bah kuning 2014
2022-10-23 15:46:27+00:00,Noviian_SP,jumat kemarin setelah hujan terus menerus beberapa hari ada cuaca cerah jadi kita main ke pantai apa yg saya temu
2022-10-23 15:46:25+00:00,rumahfirdaus,25 minit ke pantai batu buruk pasar payang draw bridge muzium terengganu ktcc mall paya bunga square masjid kristal river cruise pulau warisan kampong cina
2022-10-23 15:46:24+00:00,rumahfirdaus,medan ikan bakar bwh jambatan kuala ibai mutiaracafe uitm chendering bandar marang jeti pulau kapas pantai kekabu pantai kelulut pantai pandak kalang warisan pulau manis serada pasar bukit payong pasar marang treleaf pizza hut kfc
2022-10-23 15:46:18+00:00,Alexandrovsky19,kota membosankan gunung jga desa membosnkan pantai juga cma klo jlan lwn org yg kita punya perasaan tuu kdd bosanny jalan juga prlu waktu perlu uang sia2 klo jln kd mnyenangkn klo kd mnyenangkan baik duitny ditabung gsn bjlan lwn org yg kita ada perasaan mnurutkuu
2022-10-23 15:46:13+00:00,nugrohorofil86,jumat kemarin setelah hujan terus menerus beberapa hari ada cuaca cerah jadi kita main ke pantai apa yg saya temu
2022-10-23 15:46:06+00:00,ueesilentstar,villa tepi pantai yang nyaman dan tenang apatah lagi bila sunset jomkita white whale villa ko samui district thailan
2022-10-23 15:46:00+00:00,azri_akmal98,wahai bumi telanlah airmu wahai langit hentikanlah curahan air hujanmu masih ingat peristiwa banjir bah kuning 2014
2022-10-23 15:45:46+00:00,affhrodite,the reason why you should date me motor aku bukan scoopy sih tapi insyaallah mau beli itu kebetulan aku punya kartu uno pantai itu favorit aku kalau ke bioskop tuh jarang soalnya dingin nanti jadi sering kalau sama kamu saolnya bakal di peluk yakan
2022-10-23 15:45:37+00:00,fariha_ramli,resort kontena di tepi pantai yang patut korang pergi jomkita alun retreat jalan pasir bogak pekan pangkor pula
2022-10-23 15:45:36+00:00,Fikfinicky990,mungkin dulu ada pengalaman yg gk enak atau sesuatu yg gak diceritain ke kmu nder mungkin yaaa tapi jangan terlalu dipikirin nanti saat kmu menikah kmu bisa minta ke pasanganmu untuk nemenin ke pantai sekalian pantai yg bagus ya jangan yg airnya warna coklat
2022-10-23 15:45:18+00:00,aaryni,salahku membuat istana pasir di tepi pantai
2022-10-23 15:45:08+00:00,AjiemShukri,wahai bumi telanlah airmu wahai langit hentikanlah curahan air hujanmu masih ingat peristiwa banjir bah kuning 2014
2022-10-23 15:44:48+00:00,RifdiDanial,resort kontena di tepi pantai yang patut korang pergi jomkita alun retreat jalan pasir bogak pekan pangkor pula
2022-10-23 15:43:58+00:00,andijojo72,pantai yuk
2022-10-23 15:43:53+00:00,azlinipotter,villa tepi pantai yang nyaman dan tenang apatah lagi bila sunset jomkita white whale villa ko samui district thailan
2022-10-23 15:43:30+00:00,SHIIKANOlN,pantai kali ya mau liat sunset bareng
2022-10-23 15:42:54+00:00,N_Izyan,legaaaaa gila dah tgk pantai laut dan seumpamanya
2022-10-23 15:42:19+00:00,thefarahnadiah,wahai bumi telanlah airmu wahai langit hentikanlah curahan air hujanmu masih ingat peristiwa banjir bah kuning 2014
2022-10-23 15:41:51+00:00,kebi__kebo,eren yeger nyambi jadi penyewa ban di pantai
2022-10-23 15:41:49+00:00,AzkharHisyam,penat dah nak makan mcd je gi bangsar cepat sikit siap mcd kt pantai ni oi senang skit jalan kaki je bleh makan sedap
2022-10-23 15:41:39+00:00,hendrambun,jumat kemarin setelah hujan terus menerus beberapa hari ada cuaca cerah jadi kita main ke pantai apa yg saya temu
2022-10-23 15:40:31+00:00,TengkuDTrace,wahai bumi telanlah airmu wahai langit hentikanlah curahan air hujanmu masih ingat peristiwa banjir bah kuning 2014
2022-10-23 15:39:21+00:00,katakiru,kome tahu tak kisah gathering ds di pantai port dickson apa jadi lepas tu 20rt pak buat thread
2022-10-23 15:39:01+00:00,ikramwiese,in case kalian main ke maluku 4 pantai lokasi beda2
2022-10-23 15:38:40+00:00,jihanandira_,samaaaa ke pantai bareng yokk
2022-10-23 15:37:25+00:00,aitneserk,ingin ke pantai eh malah liat banjir
2022-10-23 15:36:58+00:00,pengunjunglama1,ngedatenya pindah aja yuk aku kelamaan kena angin pantai sering masuk angin
2022-10-23 15:36:52+00:00,shahirjiri,kedai tular ya suasana cantik namun nasi ayam sampai rm33 lebih baik makan di pakyob tiptop pantai dalam sedap dan murah
2022-10-23 15:36:24+00:00,fahmiris15,ingat esok nak bawa anak pergi cameron highlands lah ada tak yang tahu dekat mana ada homestay yang mengadap pantai
2022-10-23 15:36:10+00:00,Rudydiin,bestnya malam mcm ni tepi pantai sambil dgr bunyi ombak
2022-10-23 15:36:09+00:00,ceweadaaja,70 lautan pantai nya banyak bgtt sampe mall kfc mcd dan sejenisnya kaga ada
2022-10-23 15:36:06+00:00,coresvets,pantai sih
2022-10-23 15:35:32+00:00,xremexr_,wahai bumi telanlah airmu wahai langit hentikanlah curahan air hujanmu masih ingat peristiwa banjir bah kuning 2014
2022-10-23 15:35:27+00:00,shafluffy24,kome tahu tak kisah gathering ds di pantai port dickson apa jadi lepas tu 20rt pak buat thread
2022-10-23 15:35:14+00:00,salmisenrose,wahai bumi telanlah airmu wahai langit hentikanlah curahan air hujanmu masih ingat peristiwa banjir bah kuning 2014
2022-10-23 15:34:48+00:00,bepituLaz,ngetes sepedaan pinggir pantai pakai jaket winter gak tau dah ntar kalau udah ada es masih bisa nyepeda gak
2022-10-23 15:34:03+00:00,NurfarahinMM,wahai bumi telanlah airmu wahai langit hentikanlah curahan air hujanmu masih ingat peristiwa banjir bah kuning 2014
2022-10-23 15:33:55+00:00,ayeycaptain__,tbtb pgn ke pantai malem2 deh
2022-10-23 15:33:18+00:00,jongin4lr,kalo pinter coba hitung berapa banyak butir pasir di pantai ancol
2022-10-23 15:33:06+00:00,dylvrgnt,di bali ada banyak di jawa ada pantai pasir putih situbondo jatim
2022-10-23 15:32:55+00:00,txmlgd,hai din hari ini aku kesampean juga ke pantai walaupun itu wishlist aku yg pgn aku lakuin sama kamu tp aku sadar kamu pasti gamau i miss u din
2022-10-23 15:32:17+00:00,mka_KayA,wahai bumi telanlah airmu wahai langit hentikanlah curahan air hujanmu masih ingat peristiwa banjir bah kuning 2014
2022-10-23 15:32:04+00:00,bracemosa,wahai bumi telanlah airmu wahai langit hentikanlah curahan air hujanmu masih ingat peristiwa banjir bah kuning 2014
2022-10-23 15:31:54+00:00,pikpikapikaa,smua pantai d bulkum bisa dikunjungi kapanpun nder
2022-10-23 15:31:39+00:00,xremexr_,resort kontena di tepi pantai yang patut korang pergi jomkita alun retreat jalan pasir bogak pekan pangkor pula
2022-10-23 15:31:17+00:00,galihpradipta33,pantai yg ada gunungnya
2022-10-23 15:31:07+00:00,zah_ad,wahai bumi telanlah airmu wahai langit hentikanlah curahan air hujanmu masih ingat peristiwa banjir bah kuning 2014
2022-10-23 15:30:53+00:00,bpandiani,jumat kemarin setelah hujan terus menerus beberapa hari ada cuaca cerah jadi kita main ke pantai apa yg saya temu
2022-10-23 15:30:52+00:00,cikbulanrebel,tu ngkooo ko ingat ni jaman pi pantai tulis nama atas batu ke buh tulis nama dia la kt bonet depan oiii stress akulahhh
2022-10-23 15:30:29+00:00,yerimeisea,pemuda itu mengerutkan keningnya menatap bingung ke arah ombak di pesisir pantai kau sendiri yang bisa menciptakan itu s
2022-10-23 15:30:27+00:00,yerimeisea,aku ingin memeluk keindahan selalu tapi aku tak juga merasa bahagia dan tenang hei nak lebih baik memeluk kenyataan w
2022-10-23 15:29:58+00:00,marhaien25,klau diharamkn xdala modal nk memperbohkn walaun walunta walauntit yg sudah sentiasa bodoh sejak pas versi duta pantai timur amanat sesat
2022-10-23 15:29:44+00:00,ftwgm,jumat kemarin setelah hujan terus menerus beberapa hari ada cuaca cerah jadi kita main ke pantai apa yg saya temu
2022-10-23 15:29:25+00:00,climax_ao,paket wisata ke semeru bromo kawah ijen pantai city tour langsung aja kontak kami harga dan fasilitas flexibel yuk siapkan tanggal
2022-10-23 15:29:19+00:00,nisxtty,ingat esok nak bawa anak pergi cameron highlands lah ada tak yang tahu dekat mana ada homestay yang mengadap pantai
2022-10-23 15:28:31+00:00,NrIliyana,resort kontena di tepi pantai yang patut korang pergi jomkita alun retreat jalan pasir bogak pekan pangkor pula
2022-10-23 15:28:18+00:00,Chirakshee6,kdm mba sejeong as anak pantai cantik bgt gaksiii
2022-10-23 15:27:54+00:00,NormahHjh,kenyataan media perikatan nasional berpendirian bahawa pilihanraya umum ke 15 tidak wajar diadakan pada tahun ini mem
2022-10-23 15:27:28+00:00,noorainee_ayien,wahai bumi telanlah airmu wahai langit hentikanlah curahan air hujanmu masih ingat peristiwa banjir bah kuning 2014
2022-10-23 15:27:26+00:00,afiqsobri_,ingat esok nak bawa anak pergi cameron highlands lah ada tak yang tahu dekat mana ada homestay yang mengadap pantai
2022-10-23 15:26:52+00:00,pandamlaks,17 pantai kelan namanya mungkin ga setenar pantai lain tp oke juga buat liat sunset banyak kapal nelayan di sini terletak di deket runway bandara jd bisa nonton pesawat take off landing juga ada warung warung di mana salah satunya lagi ada acara wedding bs jadi inspirasi
2022-10-23 15:26:25+00:00,Harindraindra,cari klub pantai pok
2022-10-23 15:26:10+00:00,AliffShafiq8,kemasukan segera pantai hillpark phase 5 sharing room kekosongan 1 muslim female depo rm 550 rent rm 250 month t
2022-10-23 15:26:01+00:00,cheajibsayang,ayam golek sini memang 5 bintang boh dulu zaman pelajar ipg di bangsar kedai mereka berhampiran petronas kampung kerinchi
2022-10-23 15:25:32+00:00,feqhline,resort kontena di tepi pantai yang patut korang pergi jomkita alun retreat jalan pasir bogak pekan pangkor pula
2022-10-23 15:25:08+00:00,eunhajaksel,pengen ke pantai
2022-10-23 15:25:01+00:00,SmgMenfess2,ndes saranin pantai pasir putih gak nyebrang tapi ada penginapan yg di sekitaran pantai kaya yg di unung gentrng sukabumi tia
2022-10-23 15:23:43+00:00,redz_xone,wahai bumi telanlah airmu wahai langit hentikanlah curahan air hujanmu masih ingat peristiwa banjir bah kuning 2014
2022-10-23 15:23:39+00:00,Wiwi72846428,masih penasaran siapa ya orang yang bawain gw buket pas ultah siapa ya yang bwa gw keliling kota hanya untuk menikmati sejuknya suasana kota siapa ya orang yang bwa gw ke pantai untuk deeptalk
